initial_samples sample height tube remaining_vol
88 81 3.11 1 366.0
88 82 2.73 1 346.0
88 83 2.36 1 326.0
88 84 1.98 1 306.0
88 85 1.61 1 286.0
88 86 1.23 1 266.0
88 87 0.86 1 246.0
88 88 0.5 1 226.0
89 1 14.67 1 984.0
89 2 14.29 1 964.0
89 3 13.92 1 944.0
89 4 13.54 1 924.0
89 5 13.17 1 904.0
89 6 12.8 1 884.0
89 7 12.42 1 864.0
89 8 12.05 1 844.0
89 9 11.67 1 824.0
89 10 11.3 1 804.0
89 11 10.92 1 784.0
89 12 10.55 1 764.0
89 13 10.18 1 744.0
89 14 9.8 1 724.0
89 15 9.43 1 704.0
89 16 9.05 1 684.0
89 17 8.68 1 664.0
89 18 8.31 1 644.0
89 19 7.93 1 624.0
89 20 7.56 1 604.0
89 21 7.18 1 584.0
89 22 6.81 1 564.0
89 23 6.44 1 544.0
89 24 6.06 1 524.0
89 25 5.69 1 504.0
89 26 5.31 1 484.0
89 27 4.94 1 464.0
89 28 4.56 1 444.0
89 29 4.19 1 424.0
89 30 3.82 1 404.0
89 31 3.44 1 384.0
89 32 3.07 1 364.0
89 33 2.69 1 344.0
89 34 2.32 1 324.0
89 35 1.95 1 304.0
89 36 1.57 1 284.0
89 37 1.2 1 264.0
89 38 0.82 1 244.0
89 39 0.5 1 224.0
89 40 0.5 1 204.0
89 41 0.5 1 184.0
89 42 0.5 1 164.0
89 43 0.5 1 144.0
89 44 0.5 1 124.0
89 45 0.5 1 104.0
89 46 0.5 1 84.0
89 47 0.5 1 64.0
89 48 14.67 2 984.0
89 49 14.29 2 964.0
89 50 13.92 2 944.0
89 51 13.54 2 924.0
89 52 13.17 2 904.0
89 53 12.8 2 884.0
89 54 12.42 2 864.0
89 55 12.05 2 844.0
89 56 11.67 2 824.0
89 57 11.3 2 804.0
89 58 10.92 2 784.0
89 59 10.55 2 764.0
89 60 10.18 2 744.0
89 61 9.8 2 724.0
89 62 9.43 2 704.0
89 63 9.05 2 684.0
89 64 8.68 2 664.0
89 65 8.31 2 644.0
89 66 7.93 2 624.0
89 67 7.56 2 604.0
89 68 7.18 2 584.0
89 69 6.81 2 564.0
89 70 6.44 2 544.0
89 71 6.06 2 524.0
89 72 5.69 2 504.0
89 73 5.31 2 484.0
89 74 4.94 2 464.0
89 75 4.56 2 444.0
89 76 4.19 2 424.0
89 77 3.82 2 404.0
89 78 3.44 2 384.0
89 79 3.07 2 364.0
89 80 2.69 2 344.0
89 81 2.32 2 324.0
89 82 1.95 2 304.0
89 83 1.57 2 284.0
89 84 1.2 2 264.0
89 85 0.82 2 244.0
89 86 0.5 2 224.0
89 87 0.5 2 204.0
89 88 0.5 2 184.0
89 89 0.5 2 164.0
90 1 14.87 1 995.0
90 2 14.5 1 975.0
90 3 14.12 1 955.0
90 4 13.75 1 935.0
90 5 13.38 1 915.0
90 6 13.0 1 895.0
90 7 12.63 1 875.0
90 8 12.25 1 855.0
90 9 11.88 1 835.0
90 10 11.5 1 815.0
90 11 11.13 1 795.0
90 12 10.76 1 775.0
90 13 10.38 1 755.0
90 14 10.01 1 735.0
90 15 9.63 1 715.0
90 16 9.26 1 695.0
90 17 8.89 1 675.0
90 18 8.51 1 655.0
90 19 8.14 1 635.0
90 20 7.76 1 615.0
90 21 7.39 1 595.0
90 22 7.02 1 575.0
90 23 6.64 1 555.0
90 24 6.27 1 535.0
90 25 5.89 1 515.0
90 26 5.52 1 495.0
90 27 5.14 1 475.0
90 28 4.77 1 455.0
90 29 4.4 1 435.0
90 30 4.02 1 415.0
90 31 3.65 1 395.0
90 32 3.27 1 375.0
90 33 2.9 1 355.0
90 34 2.53 1 335.0
90 35 2.15 1 315.0
90 36 1.78 1 295.0
90 37 1.4 1 275.0
90 38 1.03 1 255.0
90 39 0.65 1 235.0
90 40 0.5 1 215.0
90 41 0.5 1 195.0
90 42 0.5 1 175.0
90 43 0.5 1 155.0
90 44 0.5 1 135.0
90 45 0.5 1 115.0
90 46 0.5 1 95.0
90 47 0.5 1 75.0
90 48 0.5 1 55.0
90 49 14.87 2 995.0
90 50 14.5 2 975.0
90 51 14.12 2 955.0
90 52 13.75 2 935.0
90 53 13.38 2 915.0
90 54 13.0 2 895.0
90 55 12.63 2 875.0
90 56 12.25 2 855.0
90 57 11.88 2 835.0
90 58 11.5 2 815.0
90 59 11.13 2 795.0
90 60 10.76 2 775.0
90 61 10.38 2 755.0
90 62 10.01 2 735.0
90 63 9.63 2 715.0
90 64 9.26 2 695.0
90 65 8.89 2 675.0
90 66 8.51 2 655.0
90 67 8.14 2 635.0
90 68 7.76 2 615.0
90 69 7.39 2 595.0
90 70 7.02 2 575.0
90 71 6.64 2 555.0
90 72 6.27 2 535.0
90 73 5.89 2 515.0
90 74 5.52 2 495.0
90 75 5.14 2 475.0
90 76 4.77 2 455.0
90 77 4.4 2 435.0
90 78 4.02 2 415.0
90 79 3.65 2 395.0
90 80 3.27 2 375.0
90 81 2.9 2 355.0
90 82 2.53 2 335.0
90 83 2.15 2 315.0
90 84 1.78 2 295.0
90 85 1.4 2 275.0
90 86 1.03 2 255.0
90 87 0.65 2 235.0
90 88 0.5 2 215.0
90 89 0.5 2 195.0
90 90 0.5 2 175.0
91 1 15.55 1 1031.0
91 2 15.17 1 1011.0
91 3 14.8 1 991.0
91 4 14.42 1 971.0
91 5 14.05 1 951.0
91 6 13.67 1 931.0
91 7 13.3 1 911.0
91 8 12.93 1 891.0
91 9 12.55 1 871.0
91 10 12.18 1 851.0
91 11 11.8 1 831.0
91 12 11.43 1 811.0
91 13 11.06 1 791.0
91 14 10.68 1 771.0
91 15 10.31 1 751.0
91 16 9.93 1 731.0
91 17 9.56 1 711.0
91 18 9.19 1 691.0
91 19 8.81 1 671.0
91 20 8.44 1 651.0
91 21 8.06 1 631.0
91 22 7.69 1 611.0
91 23 7.31 1 591.0
91 24 6.94 1 571.0
91 25 6.57 1 551.0
91 26 6.19 1 531.0
91 27 5.82 1 511.0
91 28 5.44 1 491.0
91 29 5.07 1 471.0
91 30 4.7 1 451.0
91 31 4.32 1 431.0
91 32 3.95 1 411.0
91 33 3.57 1 391.0
91 34 3.2 1 371.0
91 35 2.82 1 351.0
91 36 2.45 1 331.0
91 37 2.08 1 311.0
91 38 1.7 1 291.0
91 39 1.33 1 271.0
91 40 0.95 1 251.0
91 41 0.58 1 231.0
91 42 0.5 1 211.0
91 43 0.5 1 191.0
91 44 0.5 1 171.0
91 45 0.5 1 151.0
91 46 0.5 1 131.0
91 47 0.5 1 111.0
91 48 0.5 1 91.0
91 49 0.5 1 71.0
91 50 0.5 1 51.0
91 51 15.55 2 1031.0
91 52 15.17 2 1011.0
91 53 14.8 2 991.0
91 54 14.42 2 971.0
91 55 14.05 2 951.0
91 56 13.67 2 931.0
91 57 13.3 2 911.0
91 58 12.93 2 891.0
91 59 12.55 2 871.0
91 60 12.18 2 851.0
91 61 11.8 2 831.0
91 62 11.43 2 811.0
91 63 11.06 2 791.0
91 64 10.68 2 771.0
91 65 10.31 2 751.0
91 66 9.93 2 731.0
91 67 9.56 2 711.0
91 68 9.19 2 691.0
91 69 8.81 2 671.0
91 70 8.44 2 651.0
91 71 8.06 2 631.0
91 72 7.69 2 611.0
91 73 7.31 2 591.0
91 74 6.94 2 571.0
91 75 6.57 2 551.0
91 76 6.19 2 531.0
91 77 5.82 2 511.0
91 78 5.44 2 491.0
91 79 5.07 2 471.0
91 80 4.7 2 451.0
91 81 4.32 2 431.0
91 82 3.95 2 411.0
91 83 3.57 2 391.0
91 84 3.2 2 371.0
91 85 2.82 2 351.0
91 86 2.45 2 331.0
91 87 2.08 2 311.0
91 88 1.7 2 291.0
91 89 1.33 2 271.0
91 90 0.95 2 251.0
91 91 0.58 2 231.0
92 1 15.75 1 1042.0
92 2 15.38 1 1022.0
92 3 15.0 1 1002.0
92 4 14.63 1 982.0
92 5 14.25 1 962.0
92 6 13.88 1 942.0
92 7 13.51 1 922.0
92 8 13.13 1 902.0
92 9 12.76 1 882.0
92 10 12.38 1 862.0
92 11 12.01 1 842.0
92 12 11.64 1 822.0
92 13 11.26 1 802.0
92 14 10.89 1 782.0
92 15 10.51 1 762.0
92 16 10.14 1 742.0
92 17 9.77 1 722.0
92 18 9.39 1 702.0
92 19 9.02 1 682.0
92 20 8.64 1 662.0
92 21 8.27 1 642.0
92 22 7.89 1 622.0
92 23 7.52 1 602.0
92 24 7.15 1 582.0
92 25 6.77 1 562.0
92 26 6.4 1 542.0
92 27 6.02 1 522.0
92 28 5.65 1 502.0
92 29 5.28 1 482.0
92 30 4.9 1 462.0
92 31 4.53 1 442.0
92 32 4.15 1 422.0
92 33 3.78 1 402.0
92 34 3.4 1 382.0
92 35 3.03 1 362.0
92 36 2.66 1 342.0
92 37 2.28 1 322.0
92 38 1.91 1 302.0
92 39 1.53 1 282.0
92 40 1.16 1 262.0
92 41 0.79 1 242.0
92 42 0.5 1 222.0
92 43 0.5 1 202.0
92 44 0.5 1 182.0
92 45 0.5 1 162.0
92 46 0.5 1 142.0
92 47 0.5 1 122.0
92 48 0.5 1 102.0
92 49 0.5 1 82.0
92 50 0.5 1 62.0
92 51 15.75 2 1042.0
92 52 15.38 2 1022.0
92 53 15.0 2 1002.0
92 54 14.63 2 982.0
92 55 14.25 2 962.0
92 56 13.88 2 942.0
92 57 13.51 2 922.0
92 58 13.13 2 902.0
92 59 12.76 2 882.0
92 60 12.38 2 862.0
92 61 12.01 2 842.0
92 62 11.64 2 822.0
92 63 11.26 2 802.0
92 64 10.89 2 782.0
92 65 10.51 2 762.0
92 66 10.14 2 742.0
92 67 9.77 2 722.0
92 68 9.39 2 702.0
92 69 9.02 2 682.0
92 70 8.64 2 662.0
92 71 8.27 2 642.0
92 72 7.89 2 622.0
92 73 7.52 2 602.0
92 74 7.15 2 582.0
92 75 6.77 2 562.0
92 76 6.4 2 542.0
92 77 6.02 2 522.0
92 78 5.65 2 502.0
92 79 5.28 2 482.0
92 80 4.9 2 462.0
92 81 4.53 2 442.0
92 82 4.15 2 422.0
92 83 3.78 2 402.0
92 84 3.4 2 382.0
92 85 3.03 2 362.0
92 86 2.66 2 342.0
92 87 2.28 2 322.0
92 88 1.91 2 302.0
92 89 1.53 2 282.0
92 90 1.16 2 262.0
92 91 0.79 2 242.0
92 92 0.5 2 222.0
93 1 15.96 1 1053.0
93 2 15.58 1 1033.0
93 3 15.21 1 1013.0
93 4 14.83 1 993.0
93 5 14.46 1 973.0
93 6 14.09 1 953.0
93 7 13.71 1 933.0
93 8 13.34 1 913.0
93 9 12.96 1 893.0
93 10 12.59 1 873.0
93 11 12.22 1 853.0
93 12 11.84 1 833.0
93 13 11.47 1 813.0
93 14 11.09 1 793.0
93 15 10.72 1 773.0
93 16 10.34 1 753.0
93 17 9.97 1 733.0
93 18 9.6 1 713.0
93 19 9.22 1 693.0
93 20 8.85 1 673.0
93 21 8.47 1 653.0
93 22 8.1 1 633.0
93 23 7.73 1 613.0
93 24 7.35 1 593.0
93 25 6.98 1 573.0
93 26 6.6 1 553.0
93 27 6.23 1 533.0
93 28 5.86 1 513.0
93 29 5.48 1 493.0
93 30 5.11 1 473.0
93 31 4.73 1 453.0
93 32 4.36 1 433.0
93 33 3.98 1 413.0
93 34 3.61 1 393.0
93 35 3.24 1 373.0
93 36 2.86 1 353.0
93 37 2.49 1 333.0
93 38 2.11 1 313.0
93 39 1.74 1 293.0
93 40 1.37 1 273.0
93 41 0.99 1 253.0
93 42 0.62 1 233.0
93 43 0.5 1 213.0
93 44 0.5 1 193.0
93 45 0.5 1 173.0
93 46 0.5 1 153.0
93 47 0.5 1 133.0
93 48 0.5 1 113.0
93 49 0.5 1 93.0
93 50 0.5 1 73.0
93 51 0.5 1 53.0
93 52 15.96 2 1053.0
93 53 15.58 2 1033.0
93 54 15.21 2 1013.0
93 55 14.83 2 993.0
93 56 14.46 2 973.0
93 57 14.09 2 953.0
93 58 13.71 2 933.0
93 59 13.34 2 913.0
93 60 12.96 2 893.0
93 61 12.59 2 873.0
93 62 12.22 2 853.0
93 63 11.84 2 833.0
93 64 11.47 2 813.0
93 65 11.09 2 793.0
93 66 10.72 2 773.0
93 67 10.34 2 753.0
93 68 9.97 2 733.0
93 69 9.6 2 713.0
93 70 9.22 2 693.0
93 71 8.85 2 673.0
93 72 8.47 2 653.0
93 73 8.1 2 633.0
93 74 7.73 2 613.0
93 75 7.35 2 593.0
93 76 6.98 2 573.0
93 77 6.6 2 553.0
93 78 6.23 2 533.0
93 79 5.86 2 513.0
93 80 5.48 2 493.0
93 81 5.11 2 473.0
93 82 4.73 2 453.0
93 83 4.36 2 433.0
93 84 3.98 2 413.0
93 85 3.61 2 393.0
93 86 3.24 2 373.0
93 87 2.86 2 353.0
93 88 2.49 2 333.0
93 89 2.11 2 313.0
93 90 1.74 2 293.0
93 91 1.37 2 273.0
93 92 0.99 2 253.0
93 93 0.62 2 233.0
94 1 16.16 1 1064.0
94 2 15.79 1 1044.0
94 3 15.41 1 1024.0
94 4 15.04 1 1004.0
94 5 14.67 1 984.0
94 6 14.29 1 964.0
94 7 13.92 1 944.0
94 8 13.54 1 924.0
94 9 13.17 1 904.0
94 10 12.8 1 884.0
94 11 12.42 1 864.0
94 12 12.05 1 844.0
94 13 11.67 1 824.0
94 14 11.3 1 804.0
94 15 10.92 1 784.0
94 16 10.55 1 764.0
94 17 10.18 1 744.0
94 18 9.8 1 724.0
94 19 9.43 1 704.0
94 20 9.05 1 684.0
94 21 8.68 1 664.0
94 22 8.31 1 644.0
94 23 7.93 1 624.0
94 24 7.56 1 604.0
94 25 7.18 1 584.0
94 26 6.81 1 564.0
94 27 6.44 1 544.0
94 28 6.06 1 524.0
94 29 5.69 1 504.0
94 30 5.31 1 484.0
94 31 4.94 1 464.0
94 32 4.56 1 444.0
94 33 4.19 1 424.0
94 34 3.82 1 404.0
94 35 3.44 1 384.0
94 36 3.07 1 364.0
94 37 2.69 1 344.0
94 38 2.32 1 324.0
94 39 1.95 1 304.0
94 40 1.57 1 284.0
94 41 1.2 1 264.0
94 42 0.82 1 244.0
94 43 0.5 1 224.0
94 44 0.5 1 204.0
94 45 0.5 1 184.0
94 46 0.5 1 164.0
94 47 0.5 1 144.0
94 48 0.5 1 124.0
94 49 0.5 1 104.0
94 50 0.5 1 84.0
94 51 0.5 1 64.0
94 52 16.16 2 1064.0
94 53 15.79 2 1044.0
94 54 15.41 2 1024.0
94 55 15.04 2 1004.0
94 56 14.67 2 984.0
94 57 14.29 2 964.0
94 58 13.92 2 944.0
94 59 13.54 2 924.0
94 60 13.17 2 904.0
94 61 12.8 2 884.0
94 62 12.42 2 864.0
94 63 12.05 2 844.0
94 64 11.67 2 824.0
94 65 11.3 2 804.0
94 66 10.92 2 784.0
94 67 10.55 2 764.0
94 68 10.18 2 744.0
94 69 9.8 2 724.0
94 70 9.43 2 704.0
94 71 9.05 2 684.0
94 72 8.68 2 664.0
94 73 8.31 2 644.0
94 74 7.93 2 624.0
94 75 7.56 2 604.0
94 76 7.18 2 584.0
94 77 6.81 2 564.0
94 78 6.44 2 544.0
94 79 6.06 2 524.0
94 80 5.69 2 504.0
94 81 5.31 2 484.0
94 82 4.94 2 464.0
94 83 4.56 2 444.0
94 84 4.19 2 424.0
94 85 3.82 2 404.0
94 86 3.44 2 384.0
94 87 3.07 2 364.0
94 88 2.69 2 344.0
94 89 2.32 2 324.0
94 90 1.95 2 304.0
94 91 1.57 2 284.0
94 92 1.2 2 264.0
94 93 0.82 2 244.0
94 94 0.5 2 224.0
95 1 16.37 1 1075.0
95 2 15.99 1 1055.0
95 3 15.62 1 1035.0
95 4 15.25 1 1015.0
95 5 14.87 1 995.0
95 6 14.5 1 975.0
95 7 14.12 1 955.0
95 8 13.75 1 935.0
95 9 13.38 1 915.0
95 10 13.0 1 895.0
95 11 12.63 1 875.0
95 12 12.25 1 855.0
95 13 11.88 1 835.0
95 14 11.5 1 815.0
95 15 11.13 1 795.0
95 16 10.76 1 775.0
95 17 10.38 1 755.0
95 18 10.01 1 735.0
95 19 9.63 1 715.0
95 20 9.26 1 695.0
95 21 8.89 1 675.0
95 22 8.51 1 655.0
95 23 8.14 1 635.0
95 24 7.76 1 615.0
95 25 7.39 1 595.0
95 26 7.02 1 575.0
95 27 6.64 1 555.0
95 28 6.27 1 535.0
95 29 5.89 1 515.0
95 30 5.52 1 495.0
95 31 5.14 1 475.0
95 32 4.77 1 455.0
95 33 4.4 1 435.0
95 34 4.02 1 415.0
95 35 3.65 1 395.0
95 36 3.27 1 375.0
95 37 2.9 1 355.0
95 38 2.53 1 335.0
95 39 2.15 1 315.0
95 40 1.78 1 295.0
95 41 1.4 1 275.0
95 42 1.03 1 255.0
95 43 0.65 1 235.0
95 44 0.5 1 215.0
95 45 0.5 1 195.0
95 46 0.5 1 175.0
95 47 0.5 1 155.0
95 48 0.5 1 135.0
95 49 0.5 1 115.0
95 50 0.5 1 95.0
95 51 0.5 1 75.0
95 52 0.5 1 55.0
95 53 16.37 2 1075.0
95 54 15.99 2 1055.0
95 55 15.62 2 1035.0
95 56 15.25 2 1015.0
95 57 14.87 2 995.0
95 58 14.5 2 975.0
95 59 14.12 2 955.0
95 60 13.75 2 935.0
95 61 13.38 2 915.0
95 62 13.0 2 895.0
95 63 12.63 2 875.0
95 64 12.25 2 855.0
95 65 11.88 2 835.0
95 66 11.5 2 815.0
95 67 11.13 2 795.0
95 68 10.76 2 775.0
95 69 10.38 2 755.0
95 70 10.01 2 735.0
95 71 9.63 2 715.0
95 72 9.26 2 695.0
95 73 8.89 2 675.0
95 74 8.51 2 655.0
95 75 8.14 2 635.0
95 76 7.76 2 615.0
95 77 7.39 2 595.0
95 78 7.02 2 575.0
95 79 6.64 2 555.0
95 80 6.27 2 535.0
95 81 5.89 2 515.0
95 82 5.52 2 495.0
95 83 5.14 2 475.0
95 84 4.77 2 455.0
95 85 4.4 2 435.0
95 86 4.02 2 415.0
95 87 3.65 2 395.0
95 88 3.27 2 375.0
95 89 2.9 2 355.0
95 90 2.53 2 335.0
95 91 2.15 2 315.0
95 92 1.78 2 295.0
95 93 1.4 2 275.0
95 94 1.03 2 255.0
95 95 0.65 2 235.0
96 1 16.57 1 1086.0
96 2 16.2 1 1066.0
96 3 15.83 1 1046.0
96 4 15.45 1 1026.0
96 5 15.08 1 1006.0
96 6 14.7 1 986.0
96 7 14.33 1 966.0
96 8 13.96 1 946.0
96 9 13.58 1 926.0
96 10 13.21 1 906.0
96 11 12.83 1 886.0
96 12 12.46 1 866.0
96 13 12.08 1 846.0
96 14 11.71 1 826.0
96 15 11.34 1 806.0
96 16 10.96 1 786.0
96 17 10.59 1 766.0
96 18 10.21 1 746.0
96 19 9.84 1 726.0
96 20 9.47 1 706.0
96 21 9.09 1 686.0
96 22 8.72 1 666.0
96 23 8.34 1 646.0
96 24 7.97 1 626.0
96 25 7.6 1 606.0
96 26 7.22 1 586.0
96 27 6.85 1 566.0
96 28 6.47 1 546.0
96 29 6.1 1 526.0
96 30 5.72 1 506.0
96 31 5.35 1 486.0
96 32 4.98 1 466.0
96 33 4.6 1 446.0
96 34 4.23 1 426.0
96 35 3.85 1 406.0
96 36 3.48 1 386.0
96 37 3.11 1 366.0
96 38 2.73 1 346.0
96 39 2.36 1 326.0
96 40 1.98 1 306.0
96 41 1.61 1 286.0
96 42 1.23 1 266.0
96 43 0.86 1 246.0
96 44 0.5 1 226.0
96 45 0.5 1 206.0
96 46 0.5 1 186.0
96 47 0.5 1 166.0
96 48 0.5 1 146.0
96 49 0.5 1 126.0
96 50 0.5 1 106.0
96 51 0.5 1 86.0
96 52 0.5 1 66.0
96 53 16.57 2 1086.0
96 54 16.2 2 1066.0
96 55 15.83 2 1046.0
96 56 15.45 2 1026.0
96 57 15.08 2 1006.0
96 58 14.7 2 986.0
96 59 14.33 2 966.0
96 60 13.96 2 946.0
96 61 13.58 2 926.0
96 62 13.21 2 906.0
96 63 12.83 2 886.0
96 64 12.46 2 866.0
96 65 12.08 2 846.0
96 66 11.71 2 826.0
96 67 11.34 2 806.0
96 68 10.96 2 786.0
96 69 10.59 2 766.0
96 70 10.21 2 746.0
96 71 9.84 2 726.0
96 72 9.47 2 706.0
96 73 9.09 2 686.0
96 74 8.72 2 666.0
96 75 8.34 2 646.0
96 76 7.97 2 626.0
96 77 7.6 2 606.0
96 78 7.22 2 586.0
96 79 6.85 2 566.0
96 80 6.47 2 546.0
96 81 6.1 2 526.0
96 82 5.72 2 506.0
96 83 5.35 2 486.0
96 84 4.98 2 466.0
96 85 4.6 2 446.0
96 86 4.23 2 426.0
96 87 3.85 2 406.0
96 88 3.48 2 386.0
96 89 3.11 2 366.0
96 90 2.73 2 346.0
96 91 2.36 2 326.0
96 92 1.98 2 306.0
96 93 1.61 2 286.0
96 94 1.23 2 266.0
96 95 0.86 2 246.0
96 96 0.5 2 226.0
